"","date","ECA.TO.csv","SU.TO.csv","HSE.TO.csv"
"2105","2015-04-07",0.0364962932637272,0.00667004014504391,0.00661768436811961
"2106","2015-04-08",-0.037878726369775,-0.0036045037754331,-0.0225564007081796
"2107","2015-04-09",0.00411523509397582,0.0134619970323048,0.0169992036875866
"2108","2015-04-10",-0.00137362930049311,0.00781252769356715,0.00951685344305346
"2109","2015-04-13",0,-0.00379462241572692,0.000731533054347048
"2110","2015-04-14",0.0208473190447435,0.00927326667889635,0.00581817699017692
"2111","2015-04-15",0.0486244769646091,0.0189327821108859,0.0132759615378497
"2112","2015-04-16",0.0126342006968183,-0.0149737527734145,-0.0153005570807384
"2113","2015-04-17",0.00752352706890997,0.00124622911372781,0.00326799230066861
"2114","2015-04-20",0.036253730751074,0.00372489244279836,-0.00474282149582289
"2115","2015-04-21",0.00719857591771152,-0.00876757417802113,-0.00587155461768917
"2116","2015-04-22",0.0182567517989448,0.00548083920744573,0.00547444553768295
"2117","2015-04-23",0.00410558081201113,-0.00124716162375239,0.0165111455306012
"2118","2015-04-24",0,0.00323223921704518,0
"2119","2015-04-27",-0.00887569746298938,-0.0092849028252868,-0.00613939752596152
"2120","2015-04-28",-0.00177824708936107,-0.0035255333781414,-0.0142857574109471
"2121","2015-04-29",0.0105570864969274,0.00426284269935941,-0.00330762639180223
"2122","2015-04-30",0.00467017944331405,-0.0150165434648105,-0.00852480433251028
"2123","2015-05-01",-0.005281640671346,-0.00408892599165585,-0.000741882705067017
"2124","2015-05-04",0.0195626398312121,-0.00102331814805389,-0.000370982193938539
"2125","2015-05-05",-0.0241602749160662,-0.0198277566299156,-0.0266666989891192
"2126","2015-05-06",-0.0222890792432622,-0.0351067656800739,-0.0150811706490908
"2127","2015-05-07",0,-0.0175872141685361,-0.0331601859377386
"2128","2015-05-08",0.0229546077877722,0.0103345270129319,0.00832005024524561
"2129","2015-05-11",-0.0101069757247276,0.00162913927290118,-0.0100039749069077
"2130","2015-05-12",-0.00899821989713913,-0.01070260893742,-0.00806773059255438
"2131","2015-05-13",-0.0226994369075373,-0.00551867956741792,0.0028157422909923
"2132","2015-05-14",0.0121213006251274,0.00165283829061011,-0.00770166329168565
"2133","2015-05-15",-0.00671148731205153,0.0076545126078142,0.00923691663045519
"2134","2015-05-19",-0.0180123320769852,-0.0124550532996839,-0.0130187035586664
"2135","2015-05-20",-0.00249072986929933,0.00769016520536099,-0.000407002722578978
"2136","2015-05-21",0.0336944154455718,0.011940260898519,0.016413140200751
"2137","2015-05-22",-0.0134146629063068,0.00700626205920536,-0.00200558520895867
"2138","2015-05-25",-0.00675255962632221,-0.0043301671603659,-0.00160712218546151
"2139","2015-05-26",-0.0206767359409567,-0.0204363833566315,-0.0179958407071567
"2140","2015-05-27",-0.00314268430218461,0.00302863200420644,-0.00287126503522489
"2141","2015-05-28",-0.0185659816636187,0.00493151875664612,0.0040849480324928
"2142","2015-05-29",0.00888326796648818,-0.00412658667426386,-0.0016365850647762
"2143","2015-06-01",-0.0194048905576453,-0.00442110213175486,0.0113267987699595
"2144","2015-06-02",0.0115089757580214,0.00636418127729112,0.00921848890754605
"2145","2015-06-03",-0.00320719090009504,0.00440771480469218,-0.0177539547063578
"2146","2015-06-04",-0.029722583799061,-0.00470516320480313,-0.0197894435355432
"2147","2015-06-05",-0.00264901224647684,-0.00333248152593518,0.0104166554833933
"2148","2015-06-08",-0.0272109436956471,-0.0270963338769932,-0.030927791692444
"2149","2015-06-09",0.0127602692456398,0.0228539413827265,0.0238993366068118
"2150","2015-06-10",0.0229658612769667,0.00966047245415446,0.0205339006326839
"2151","2015-06-11",-0.004241145200517,-0.0199887255888627,-0.00205769590142936
"2152","2015-06-12",-0.0195946039367353,-0.0206896915661393,-0.0120782274426202
"2153","2015-06-15",-0.0130048417738268,-0.0163550517517269,-0.0109473739026284
"2154","2015-06-16",0.0227424657607739,0.00724846803645996,-0.00465318653684434
"2155","2015-06-17",-0.0108180704751088,-0.000870631922555394,0.00337268648397882
"2156","2015-06-18",-0.0277970597545959,-0.01352940780681,0
"2157","2015-06-19",-0.000695420486265271,-0.00890204037580405,-0.00211233271469626
"2158","2015-06-22",0.0190995901488998,0.00882349328234894,0.00920885560435715
"2159","2015-06-23",0.00878971267874488,0.0224266512217483,0.0180846752440679
"2160","2015-06-24",-0.00339218018926304,0.0257703588433346,0.00490800380375352
"2161","2015-06-25",-0.0351123713153684,-0.032986064984929,0
"2162","2015-06-26",-0.0289016370434415,-0.00552816625759805,-0.00451932181675297
"2163","2015-06-29",-0.0131772024641387,-0.017164791652109,-0.0179841398794885
"2164","2015-06-30",0.007988422783471,0.0177325962447258,-0.000837160847395848
"2165","2015-07-02",0.00361784949603244,0.00664162279170398,0.00375310651085311
"2166","2015-07-03",0.000723076443790308,-0.000867139495421282,-0.00334728549510771
"2167","2015-07-06",-0.0398495909250459,-0.0122878372264988,-0.000837511431351232
"2168","2015-07-07",0.00820280111245788,0.0220314829922585,0.00458525619032561
"2169","2015-07-08",-0.0584056479323688,-0.0148084242383192,-0.00925534527983106
"2170","2015-07-09",0.00627452125311709,-0.0192363915868911,-0.0136460316529674
"2171","2015-07-10",-0.0425184344389793,0.00617644529764417,0.00212761347747013
"2172","2015-07-13",-0.000818258439068549,0.0110529936160153,0.000425367995045436
"2173","2015-07-14",0.040816280408489,0.0191154909589542,-0.00599056202908205
"2174","2015-07-15",-0.0208333934132079,0.00312855233264338,-0.00689363535789338
"2175","2015-07-16",-0.0121653784930366,0.00227020762318308,0.00769559721878587
"2176","2015-07-17",-0.02749997450691,-0.0190861581305398,-0.00688765594356814
"2177","2015-07-20",-0.0544815308513106,-0.0212640644513301,-0.02470219566283
"2178","2015-07-21",0.00262922106960103,-0.0152924174530409,-0.00576748133317875
"2179","2015-07-22",-0.000877205879633601,0.00596126920347043,-0.00445636908456472
"2180","2015-07-23",-0.015138063187173,0.00297183900626007,0.00620015232448206
"2181","2015-07-24",-0.094541790375822,-0.0172309469169435,0
"2182","2015-07-27",-0.0610134882868737,-0.0110024634937121,-0.000443083821385473
"2183","2015-07-28",0.0162767331256175,0.0138637374409593,0.0403912002082335
"2184","2015-07-29",0.0238331098217683,0.0415944063727561,-0.000425367995045591
"2185","2015-07-30",-0.0100300308910676,0.0594947701841013,0.0105218743853944
"2186","2015-07-31",-0.0030181529876146,0.000814300422307123,0.00502511174767648
"2187","2015-08-04",-0.032191006592819,0.00243706142875237,-0.00462765096026751
"2188","2015-08-05",-0.0747768512941799,0.0104501459890836,-0.00084209567040011
"2189","2015-08-06",0.0437566552325341,0.00506525811369843,0.00251992096759081
"2190","2015-08-07",-0.0296703135275864,-0.00428377505692619,0.00251367306542118
"2191","2015-08-10",0.065708432982183,0.00954655598318563,0.014450809247871
"2192","2015-08-11",-0.0252632050651754,0.00105961683167908,-0.00581393009707365
"2193","2015-08-12",-0.00529097420127772,-0.00693513525965783,-0.00249788989126297
"2194","2015-08-13",-0.066591475174215,-0.0173677977303396,-0.01222087417751
"2195","2015-08-14",0.0122631645255749,0.0110037503055784,-0.00168845694091112
"2196","2015-08-17",-0.00673399002498388,-0.0180327708102489,-0.0080851241872443
"2197","2015-08-18",0.00779498635107315,-0.0074317858018893,0.0121900515936069
"2198","2015-08-19",-0.0515221622371411,-0.0332765233699185,-0.0280899471936376
"2199","2015-08-20",-0.0338983050847459,-0.0274692532982861,-0.0104803655001759
"2200","2015-08-21",-0.00854700854700846,0.00175022334679302,-0.0114841053341216
"2201","2015-08-24",-0.05950834839301,-0.0409960107359336,-0.0476630275787939
"2202","2015-08-25",0.0337499803981704,0.0205234456390803,0.0023083525418478
"2203","2015-08-26",0.0407673677592749,0.0260718871462675,0.0124825775925026
"2204","2015-08-27",0.0784530523590739,0.0524293122749997,0.0587467744007099
"2205","2015-08-28",0.0300107171685867,0.0103233055628259,0.0154241743755604
"2206","2015-08-31",0.0508647125618558,0.0120772175413811,0.00384123163724274
"2207","2015-09-01",-0.0910099488741108,-0.0335644633817329,-0.0539811106849924
"2208","2015-09-02",0.00661508574680742,-0.0217142389099838,-0.00315883656919302
"2209","2015-09-03",0.0141304197178276,-0.00143060736703386,0.0107142774497522
"2210","2015-09-04",-0.0143329503216675,0.00142856365334711,-0.0144927422820937
"2211","2015-09-08",0.00874318573417414,0.00398403034560191,0.00764044917130902
"2212","2015-09-09",0.00974029153657207,-0.0106413235244369,-0.0262914978215902
"2213","2015-09-10",0.0334728627539054,0.00742218123551391,0.00823422276887664
"2214","2015-09-11",0.00869096799563951,-0.027875494513916,-0.0262911561148666
"2215","2015-09-14",-0.0148777397912149,-0.0145877380728626,-0.0240384561352073
"2216","2015-09-15",0.0105152576920205,-0.00508683422087804,0.00526070348937144
"2217","2015-09-16",0.0508982136336766,0.0399311522783067,0.034626029162377
"2218","2015-09-17",0.0049651475983939,0.00910899761379652,0
"2219","2015-09-18",-0.0544502345371399,-0.0317181101567838,-0.0212164698471156
"2220","2015-09-21",-0.00209865954412469,0.0215517271033669,0.00748722051634631
"2221","2015-09-22",-0.0358695827824055,-0.00723588090174958,-0.0190749518130358
"2222","2015-09-23",-0.0442677354583412,-0.0137909977964522,0.00142863683614097
"2223","2015-09-24",0.0134377728172114,0.0116008649627909,0.0186915741373074
"2224","2015-09-25",-0.011325040327956,0.0168234817565494,0.00186569384104379
"2225","2015-09-28",-0.0562201844249193,-0.0135838562003115,-0.0402716982367734
"2226","2015-09-29",0.0129870988606458,0.0253521796632944,0.0134034595207369
"2227","2015-09-30",0.01396977019731,0.00532357957694913,-0.00384430278244678
"2228","2015-10-01",0.0238636149301146,-0.0124822489286309,-0.013638492205667
"2229","2015-10-02",0.0707497245403154,0.00339268144469663,0.00677308336624947
"2230","2015-10-05",0.0443995821621977,-0.0222543598238394,0.0272941079011076
"2231","2015-10-06",0.0650944405815623,0.00774305754051799,0.0362811513355128
"2232","2015-10-07",0.0398549675281853,0.0163611352652514,0.0239043975272964
"2233","2015-10-08",0.0612245675495218,0.0460172075324554,0.027131756988184
"2234","2015-10-09",-0.0388693351909621,-0.0133624801831474,-0.00259066061428755
"2235","2015-10-13",-0.0356815915800033,-0.00465747465348,-0.0166812750203844
"2236","2015-10-14",0.0275800639203169,0.0137799965112437,-0.000439179586286468
"2237","2015-10-15",0.0070671273197458,-0.00707477446113221,-0.0238309453001198
"2238","2015-10-16",-0.019819766430078,0.00298428802318957,0.00847080836159438
"2239","2015-10-19",-0.0325581734595102,-0.0137513860662422,-0.0303169373640009
"2240","2015-10-20",0.0227272958702158,0.0130293072172464,0.00366132431455479
"2241","2015-10-21",-0.0309278478417798,0.00486224387493519,-0.0115740706974836
"2242","2015-10-22",0.00744184927439538,0.0286014141342185,0.0252707384188682
"2243","2015-10-23",-0.0151085699494211,-0.0162666725440754,-0.0311772849851344
"2244","2015-10-26",-0.0740365700207293,-0.0121457674149879,-0.018966319560039
"2245","2015-10-27",-0.00203243955665506,-0.00926177663371156,-0.0404538520381865
"2246","2015-10-28",0.0352940166402494,0.0218491744204801,0.00783161378645012
"2247","2015-10-29",-0.0139164549110302,0.032981256359563,-0.00789343209809194
"2248","2015-10-30",-0.0110552467596903,0.00256999267298596,-0.147142075037391
"2249","2015-11-02",0.00300599474591172,0.006637681240301,0.0396738892672064
"2250","2015-11-03",0.0531309455571613,0.00810339947856775,0.016042808651106
"2251","2015-11-04",-0.00668579533761497,0.00828725302806755,0.0183726562205309
"2252","2015-11-05",0.0047528566796211,-0.0124586304965744,0.0160124300211512
"2253","2015-11-06",0.01774039168684,0.00354699410493199,-0.0237969480461161
"2254","2015-11-09",-0.00374877509410835,-0.0128303922910747,-0.0128548372889958
"2255","2015-11-10",-0.0359222865205562,0.00357964354902147,-0.00592674012973905
"2256","2015-11-11",-0.0414560159697443,-0.0240901308783704,-0.0293954070648868
"2257","2015-11-12",0.0178747740448808,-0.0241351088415954,-0.0055772545468633
"2258","2015-11-13",0.0684552388778959,-0.00974818678060284,-0.00673781105458239
"2259","2015-11-16",0.0270026368291032,0.0362734688425793,0.0383369505583232
"2260","2015-11-17",-0.0155393406956724,0.00648171340741693,0.0037654555103875
"2261","2015-11-18",0.0232142746741565,-0.0290821750270207,0.0169222502781059
"2262","2015-11-19",-0.0438023937491257,-0.00997032646609558,-0.0106894899755542
"2263","2015-11-20",-0.0407371112302024,-0.0139344760714244,-0.0342730378038332
"2264","2015-11-23",0.0337394530210655,0.00190890140887303,0.013093279434192
"2265","2015-11-24",0.0607393607113399,0.0089189605187148,0.015574672489083
"2266","2015-11-25",-0.00798566624320774,-0.0109289880139405,-0.00770077007700773
"2267","2015-11-26",-0.00985669582387237,-0.00494234700203432,-0.00776047628822191
"2268","2015-11-27",-0.0285714205270085,-0.00385887179136399,-0.00613502509760181
"2269","2015-11-30",0.0242805285179226,0.024661287914116,0.00554636685821587
"2270","2015-12-01",-0.00270512428274398,0.0235511665954022,-0.0163472942502819
"2271","2015-12-02",-0.0872549378808415,-0.0277400009941506,-0.034402332361516
"2272","2015-12-03",-0.008902026043636,-0.000544242406225171,-0.0190136660724896
"2273","2015-12-04",-0.046583902001329,-0.0199833668026417,-0.0224787984495016
"2274","2015-12-07",-0.0662250032987633,-0.0362380885092125,-0.0517571246006389
"2275","2015-12-08",0.00766695040472829,0.00515021203079573,-0.00513808606294156
"2276","2015-12-09",0.00109415979813365,0.0121537708342539,-0.0304434149569822
"2277","2015-12-10",-0.0304397380412977,0.0081300022195499,-0.0073333333333333
"2278","2015-12-11",-0.055956562507766,-0.0127767515544564,-0.0273972602739726
"2279","2015-12-14",-0.0891220027044877,-0.0193922445905781,-0.0245614035087719
"2280","2015-12-15",-0.00792599072887979,0.0165101783195555,0.0306122448979591
"2281","2015-12-16",-0.035567799727221,0.0031214626231772,0.00675675675675685
"2282","2015-12-17",-0.0502872417368156,0.00564324772376747,-0.0444601270289344
"2283","2015-12-18",0.00854697297816235,0.0152820993492255,0.0152883947185546
"2284","2015-12-21",-0.0203488504043078,-0.00418529943466088,0.00069444444444443
"2285","2015-12-22",-0.0552148082889114,0.00333702045837512,0.00069396252602358
"2286","2015-12-23",0.0777936397497756,0.0330733964072044,0.0335345405767941
"2287","2015-12-24",-0.0128940737860669,-0.00813226262829517,-0.00743243243243239
"2288","2015-12-29",-0.00721507475860596,-0.0117937583867126,-0.0102389078498294
"2289","2015-12-30",-0.032786799104795,-0.0190050576679663,-0.0368011323425336
"2290","2015-12-31",0.0455192509080778,-0.0016796629364978,0.0125786163522012
"2291","2016-01-04",0.0140252337503637,-0.0124717246528305,-0.000699300699300684
"2292","2016-01-05",0.0351826246957232,0.00338992592959913,0.0272108843537414
"2293","2016-01-06",-0.0617815428567045,-0.0381232647513021,-0.0323033707865168
"2294","2016-01-07",-0.052950109074771,-0.0240239990672266,-0.0747169811320755
"2295","2016-01-08",0.0434153065412127,-0.00150375005823072,0.0111940298507463
"2296","2016-01-11",-0.0313433051255966,-0.0416666666666667,-0.0276073619631903
"2297","2016-01-12",-0.0276074041444557,0.0154225156988751,-0.0203442879499217
"2298","2016-01-13",-0.0776859088546167,-0.0347908503188234,-0.0232185748598878
"2299","2016-01-14",-0.0219594252537731,0.0327261070429217,0.0487433358720488
"2300","2016-01-15",-0.100371701966588,-0.0374759766730001,-0.0273865414710486
"2301","2016-01-18",-0.0093809506259291,-0.0487066904645556,0.000781860828772462
"2302","2016-01-19",-0.122105257353581,-0.0233757627676558,0.0310606060606061
"2303","2016-01-20",0.0612648355118164,-0.0232149149221465,-0.0344827586206896
"2304","2016-01-21",0.0715597028940181,0.0446908602267131,0.0773680404916848
"2305","2016-01-22",0.0603448620241004,0.0501117314440092,0.0107296137339056
"2306","2016-01-25",-0.126213578939235,-0.046426171800537,-0.0464071856287426
"2307","2016-01-26",0.0301317642184279,0.0341935352563225,0.0176470588235294
"2308","2016-01-27",0.013011160421296,0.0130531524264232,0.000734753857457736
"2309","2016-01-28",0.125203176124195,0.0432531659476929,0.0395201129146084
"2310","2016-01-29",0,0.0105484886706317,-0.0164992826398853
"2311","2016-02-01",-0.0182119578079803,-0.0424128134484787,-0.0356612184249627
"2312","2016-02-02",-0.080500736164699,-0.0208466992770302,-0.0259146341463416
"2313","2016-02-03",0.104166515316991,0.0117273769835436,0.0317343173431735
"2314","2016-02-04",-0.0417361099665696,0.00848524172521813,0.002943340691685
"2315","2016-02-05",0.0307442656166841,0.00188204607274947,-0.0311077389984826
"2316","2016-02-08",-0.0600341680906252,-0.016257502164825,-0.0138461538461538
"2317","2016-02-09",-0.0979284708528533,-0.0474123683476773,-0.0220125786163522
"2318","2016-02-10",-0.092592623300818,-0.0138794685094042,-0.0383673469387756
"2319","2016-02-11",-0.0124999475321207,-0.00373769438028313,-0.0497000856898029
"2320","2016-02-12",0.0224030998686297,0.0372914331128734,0.0379225061830174
"2321","2016-02-16",0.0160321329051584,0.014188982843345,0.0334661354581673
"2322","2016-02-17",0.0637898594482829,0.057160191496164,0.0521148036253776
"2323","2016-02-18",-0.0989690832998058,0.00333337515984949,0.0148809523809523
"2324","2016-02-19",-0.122685058873624,-0.00426050400256773,-0.0135746606334841
"2325","2016-02-22",0.0484580266157797,0.0303924105096885,0.0412147505422994
"2326","2016-02-23",-0.0939757509496106,-0.0354414600057945,-0.0336322869955156
"2327","2016-02-24",0.184675739318471,0.00878256391585801,0.0132743362831858
"2328","2016-02-25",-0.00196856210092581,0.0104884287232699,-0.00817843866171013
"2329","2016-02-26",0.0451129698888981,-0.0145941054739693,0.0427046263345197
"2330","2016-02-29",0.090598203172517,0.00574374057921183,0.047457627118644
"2331","2016-03-01",-0.0173912906367486,0.0160617687756569,0.0569053708439898
"2332","2016-03-02",0.0635178223192199,0.00179700893608173,0.00572155117609662
"2333","2016-03-03",0.0682854505273169,0.000598634181352963,-0.00511182108626199
"2334","2016-03-04",0.0972602348417449,0.0100740774083877,0.0163419233186675
"2335","2016-03-07",0.0954150575475545,0.0240023543724235,0.0552256532066508
"2336","2016-03-08",-0.154506534877661,-0.00757580751606073,-0.0243308379360805
"2337","2016-03-09",0.0318560563621211,0.00550561855081713,-0.00982800922432377
"2338","2016-03-10",-0.0183356550037539,-0.00670944081642248,-0.0118086389061528
"2339","2016-03-11",0.0497311568444593,0.00982091626913573,0.0277945031900002
"2340","2016-03-14",-0.021978075049751,0.00460034148837058,-0.0116135689722757
"2341","2016-03-15",0,0.0274049116453933,0.00426043822276319
"2342","2016-03-16",0.0831234212311531,0.00996679096766023,-0.0135719317441044
"2343","2016-03-17",0.00997514824190818,0.0120350640019399,0.0121877513711152
"2344","2016-03-18",-0.0164766482886888,-0.0155555858247322,-0.00736642066504477
"2345","2016-03-21",-0.0115384491550581,0.00853762289824975,0.00488698809486929
"2346","2016-03-22",0.0213299376377464,-0.0008269594363234,-0.00306378676470577
"2347","2016-03-23",-0.0404699156814465,-0.019960619831137,-0.0576798444588464
"2348","2016-03-24",0.0242038239382667,0.00808702523212299,0.0190718372536555
"2349","2016-03-28",-0.0274869705414191,-0.00167600851755833,0.00694444444444441
"2350","2016-03-29",0.00130721734986672,-0.00816673443401655,-0.0193050193050194
"2351","2016-03-30",0.00260761725469891,0.00392714083936745,0.0347826086956523
"2352","2016-03-31",0.0315656909971636,0.0143764806154691,0.00432900432900435
"2353","2016-04-01",-0.00380236221354647,-0.00388563720389953,-0.039203084832905
"2354","2016-04-04",-0.0246753275556094,-0.0198131189806799,-0.042196918955124
"2355","2016-04-05",-0.0198674377643242,-0.00741379281657416,-0.0163376446562287
"2356","2016-04-06",0.0258063520995116,0.0184718685992588,0.0565189466923571
"2357","2016-04-07",-0.00518804733515023,-0.00960723700852928,-0.00128617363344049
"2358","2016-04-08",0.0128041118038146,0.0120044733766726,0.0139505389980976
"2359","2016-04-11",0.034610620277785,-0.00702839456091458,0.0186683260734288
"2360","2016-04-12",0.0848416136621307,0.0357820475809119,0.0423123335928287
"2361","2016-04-13",-0.00568828876950969,0.00431848516560151,0.0041542433234423
"2362","2016-04-14",0.00452999393179442,-0.00379299661876463,-0.00777517989086004
"2363","2016-04-15",-0.0303383300977792,-0.0275612851815609,0.00594536266349577
"2364","2016-04-18",-0.00233911326588221,0.00828278410554035,0.00883906946606191
"2365","2016-04-19",0.04682272562038,0.0247710961944089,0.0258324339839265
"2366","2016-04-20",0.0142856858999225,-0.0166986173200276,0.0119114584181201
"2367","2016-04-21",-0.00775199145104995,-0.013033773817612,-0.00398633280104402
"2368","2016-04-22",0.0454545551080307,0.0066115227946911,0.0271468159084108
"2369","2016-04-25",-0.0476190582138025,-0.00359416260828373,-0.0290762811244993
"2370","2016-04-26",0.0642487157741461,0.00495186373331654,-0.101067231638418
"2371","2016-04-27",0.0203045913060541,-0.00275858672317245,-0.00188679245283015
"2372","2016-04-28",-0.0281837917087978,0.0162821919911177,0
"2373","2016-04-29",0.00208348200897419,-0.000542934340384467,-0.00569259962049335
"2374","2016-05-02",-0.0322580993597505,-0.0351321229893757,-0.0408163265306123
"2375","2016-05-03",-0.116446638276607,-0.0180257748325439,0.00523903077930583
"2376","2016-05-04",-0.027127086173703,-0.022527803977217,0.0110103626943005
"2377","2016-05-05",0,-0.0307599620273681,-0.00915032679738554
"2378","2016-05-06",-0.00620335611623769,0.0200945692273196,-0.0059171597633136
"2379","2016-05-09",-0.0426908096267576,-0.0180505032692126,-0.028397565922921
